cluster_id,cluster_size,n_referral_edges,referral_tree_depth,graph_density,fan_out_ratio,signup_span_hours,signups_per_hour,n_unique_devices,n_unique_ips,n_unique_instruments,device_reuse_ratio,ip_reuse_ratio,instrument_reuse_ratio,addr_concentration_ratio,top_instrument_share,top_device_share,avg_txn_post_signup,avg_txn_value_post_signup,avg_active_days_post_signup,pct_zero_engagement,total_bonus_claimed,avg_bonus_claimed,_true_cluster_type,label_fraud
comp_1378,1,0,0,0.09519777556322685,0.0,0.0,0.9976357741246136,1,1,1,0.0,0.1662286487972826,0.0,0.15507089908694138,1.0,0.9703047739375306,15.669894691040245,21724.002576037536,243.7066949257919,0.0,273.3978817225178,244.83314397003707,ORGANIC_SINGLE,0
comp_1379,3,2,1,0.707234086240393,0.8193909147510362,22.29856633861111,0.2123285852810182,2,2,3,0.4907341186773378,0.3054422590778015,0.13022207974514502,0.6224014163435658,0.4344069906575034,0.48210862713237734,7.451041476775801,20013.920760123718,119.79237715081639,0.0,1433.3912295273997,376.688841306462,FAMILY_FRIEND,0
comp_138,1,0,0,0.06854057682595244,0.1103162985504712,0.0,1.4154682812848676,1,1,1,0.0,0.1001022602427415,0.07243864917667368,0.0,0.9829222235240084,1.0,13.25263224658024,27687.052884834025,137.63092470602922,0.0,462.0996721166739,420.2897441913841,ORGANIC_SINGLE,0
comp_1380,3,2,1,0.1573705954323314,0.6837940931157928,427.35978885083335,0.007781033502549672,3,3,2,0.1715564071895379,0.08453224922330636,0.16318273397970942,0.04573272259729332,0.5160533138431352,0.41927456330113116,6.2409322470889945,10665.549538727895,40.55249197968722,0.30924379320051726,883.7171717294547,264.8417622442395,FAMILY_FRIEND,0
comp_1381,1,0,0,0.0,0.0,0.0,0.7349861583993161,1,1,1,0.05395805053575403,0.0,0.060558565975074904,0.0,0.7533107722921188,0.8486059320094104,2.002795032582111,502.46849894743457,11.075627301109982,0.07693075844318374,465.6727965947679,379.10538085835,ORGANIC_SINGLE,0
comp_1382,1,0,0,0.0,0.09115129029046568,0.0,1.2483367976683248,1,1,1,0.0,0.0,0.2133609669209806,0.0,1.0,0.7715386345995735,0.7204699797685701,134.92861298090776,8.403369080394445,0.035298973907571175,371.50011888551677,533.2487790539396,ORGANIC_SINGLE,0
comp_1383,1,0,0,0.45658124862827193,0.1664461213224459,0.0,1.1704085081507656,1,1,1,0.0,0.15766400699746266,0.0,0.011794387420792678,1.0,0.8396864581046802,3.3986621964158132,6005.036657288046,18.396022047126124,0.18180475268036408,370.2974765381172,392.13817063758444,ORGANIC_SINGLE,0
comp_1384,5,4,1,0.28487310433159013,0.7301702427975193,118.39490147111111,0.026058319039768792,5,4,4,0.0,0.22731317957044037,0.0,0.6073720574265078,0.29517417487028796,0.38287342847004024,7.82093776023272,12457.35994920027,18.69766509321559,0.0,1216.524772455215,318.5334314588628,FAMILY_FRIEND,0
comp_1385,1,0,0,0.0,0.06804964761366239,0.0,0.6740317838370982,1,1,1,0.0,0.1573248143687863,0.037314051285587055,0.0,1.0,0.947963337412724,7.3085125565066225,7703.224144124384,14.036317104645198,0.10972743979698711,67.19339285221005,67.56297379831516,ORGANIC_SINGLE,0
comp_1386,1,0,0,0.12829141672960812,0.0,0.0,1.5292955477526413,1,1,1,0.0,0.0,0.0,0.0,0.9916853379540914,1.0,19.687321194039193,46782.16292568303,189.08642656829227,0.0,350.2466459883408,289.05180045825347,ORGANIC_SINGLE,0
comp_1387,5,4,1,0.2681698619965232,0.6930796316924994,433.4104943586111,0.010654301800783549,4,4,5,0.06763393587127411,0.0,0.30464241423389005,0.7515764637623976,0.2748006854531727,0.2915743124972156,13.430019767356955,18346.375620096842,43.06398277128071,0.09956165363423101,1148.0819047628802,200.29523532983828,FAMILY_FRIEND,0
comp_1388,1,0,0,0.0,0.07597916809944925,0.0,1.3185063411845992,1,1,1,0.0,0.0,0.0,0.29200133011250645,1.0,1.0,3.705280751577948,7907.843179332716,11.044122475901045,0.31693269869059193,117.68944458623204,102.9111029201095,ORGANIC_SINGLE,0
comp_1389,1,0,0,0.0,0.0,0.0,0.900503634759884,1,1,1,0.0,0.0,0.004466138896434893,0.0,0.9249982702367052,1.0,0.0,0.0,0.0,0.5330918234223575,396.4113218899245,415.8696654188762,ORGANIC_SINGLE,0
comp_139,1,0,0,0.0,0.0,0.0,0.6386272676681704,1,1,1,0.0,0.16671198432057888,0.0,0.0,0.8776704037891252,0.9607723278633239,30.17852517794378,41515.667686462824,83.70570086887545,0.09824921316224737,385.5444505178621,380.5060638654544,ORGANIC_SINGLE,0
comp_1390,1,0,0,0.2729776856401429,0.039600475701780546,0.0,0.7890396207529948,1,1,1,0.0,0.0905587177588663,0.0447025997304732,0.0,0.7234948997025437,1.0,6.534544265423259,5537.646350008323,50.98626874479028,0.0,414.89723257350767,449.53885967752075,ORGANIC_SINGLE,0
comp_1391,1,0,0,0.0,0.0,0.0,0.45026892834413484,1,1,1,0.14125987608873092,0.0,0.0,0.0,1.0,0.8596968200691818,18.154982834144956,19029.02686018352,131.08139487545864,0.15205362585132062,143.12705569736195,121.68759953150153,ORGANIC_SINGLE,0
comp_1392,1,0,0,0.0,0.0,0.0,1.197270945076898,1,1,1,0.0,0.020998447242640276,0.0,0.0,1.0,0.9875819380191027,7.461097653431619,9383.94817919291,41.098549929653785,0.0,500.19965875662757,459.05540859897644,ORGANIC_SINGLE,0
comp_1393,3,2,1,0.48316776164332365,0.9980048315420995,174.4849278675,0.010464014474469386,3,2,3,0.0005613042342336715,0.45505944735436205,0.0,0.6837689331442621,0.47400392264896435,0.14247488935852606,3.304832905203209,6562.716721090026,11.95092487854343,0.024878299915424264,944.5529347472167,231.0589181658388,FAMILY_FRIEND,0
comp_1394,1,0,0,0.0,0.05550462222407115,0.0,2.090184074578588,1,1,1,0.0,0.0,0.0,0.0,1.0,0.6480319050520649,0.9332840448243384,1367.7630723741968,0.0,0.0,328.6643955694364,312.45886377393936,ORGANIC_SINGLE,0
comp_1395,1,0,0,0.0,0.27960031134863544,0.0,0.749724009793364,1,1,1,0.0,0.06337103204768989,0.2130439979385888,0.0,1.0,1.0,1.6819764262285217,1267.2752116743532,7.822678505178661,0.17874149777669984,475.2004995290824,423.04318734368707,ORGANIC_SINGLE,0
comp_1396,1,0,0,0.0,0.24861117364460072,0.0,1.0641582770331879,1,1,1,0.13655002443433903,0.022392731621213725,0.0,0.0,1.0,0.8136790381100305,7.540692768221038,5804.488893294113,45.6134134198972,0.0,117.26249638276396,123.04324418546338,ORGANIC_SINGLE,0
comp_1397,1,0,0,0.12814174960680946,0.0,0.0,0.6970915392677453,1,1,1,0.0,0.0,0.0,0.02028235433722032,0.8376970784134141,0.7886166917844368,11.420118282612476,11930.76706547967,24.06568578598551,0.0,164.39196049032847,157.20610956897573,ORGANIC_SINGLE,0
comp_1398,1,0,0,0.019399608065738934,0.0,0.0,0.5939210290106323,1,1,1,0.2397282692903807,0.0,0.0,0.0,1.0,1.0,1.852266832547717,63.196208779929194,3.30076034264211,0.0,220.11442060138657,215.15770404696093,ORGANIC_SINGLE,0
comp_1399,1,0,0,0.0,0.05975246623899341,0.0,0.9766272372844153,1,1,1,0.0,0.2174010054115432,0.0,0.0,1.0,0.9704379224899933,10.490371099070648,20093.562695747598,28.013340139898354,0.0,447.511300788015,461.82912177938096,ORGANIC_SINGLE,0
comp_14,3,2,1,0.5602539849852934,0.8425499550739313,106.24828998666668,0.021963422342528224,3,2,3,0.06184031898013319,0.26999563588204356,0.26698996764367855,0.5123670480531937,0.31633295195339606,0.39139608427734707,22.222493721210277,31945.91331313128,28.78556721601717,0.11453800515358609,1270.5004858466464,394.01000419172664,FAMILY_FRIEND,0
comp_140,14,13,1,0.2909640422074846,1.0,47.08111111111111,0.6682892473902571,7,6,2,0.4636347189508475,0.5485342728128354,0.5322778312067522,1.0,0.9938818319205207,0.7011453098433239,4.015239156969528,3871.3106827135434,13.946198550864777,0.14251211572629618,3904.9349157747783,328.5925283570742,FRAUD_RING,1
comp_1400,4,3,1,0.0,0.8740929535444038,242.32225197916665,0.015011730911769538,3,4,3,0.1293565105397819,0.0,0.48413131796736447,0.7996104029575012,0.5728541899831566,0.5252256802402411,6.118786023568007,7065.7288618368,9.462620362837567,0.026198757326196337,1089.5546557446344,271.66439442525797,FAMILY_FRIEND,0
comp_1401,5,4,1,0.009420296847793497,0.8537873839094373,303.0515995658333,0.007173532349326342,5,3,5,0.09402800681244046,0.322458855123967,0.0,0.04948634753217886,0.41881021677485886,0.26885134026520763,8.910931528688923,48285.40443187612,72.17353828087049,0.0,1587.4371258681354,271.4152855515146,FAMILY_FRIEND,0
comp_1402,5,4,1,0.04730076785798559,0.6320849584185171,20.647155714444445,0.24212848367501813,4,1,5,0.1752027883080308,0.979841950365527,0.019782746062760738,0.4277607041315632,0.3464973357666563,0.20633128379693969,11.053988840155746,20754.608078451056,23.0341005468477,0.16705902265238723,1254.0675558813336,310.46549425799105,FAMILY_FRIEND,0
comp_1403,1,0,0,0.0,0.1679592040684802,0.0,0.7307872366860055,1,1,1,0.09651369291418348,0.0,0.3611116992494564,0.16519368533322987,0.9737288273333501,1.0,3.3865345083770815,6263.060357887638,13.074252897335379,0.015416358895683933,205.33672248193787,210.1069787208367,ORGANIC_SINGLE,0
comp_1404,11,10,1,0.11363123490893204,0.8171492446994763,8.434166666666666,1.0924748122940549,1,2,8,0.9015242679361897,0.654669964675098,0.0,0.734810248139508,0.4948742798255074,1.0,1.4921240976017045,3551.4001945279088,4.373096931348691,0.12668548483799036,2463.8584221176643,229.97856564249713,FRAUD_RING,1
comp_1405,1,0,0,0.0,0.15802036916893944,0.0,0.7537585782083145,1,1,1,0.0,0.0,0.0,0.2992791662455008,1.0,0.8290391032973405,30.598631416495476,52038.6597314863,101.33792426765359,0.2988089724785414,298.63070603566473,339.76765619044204,ORGANIC_SINGLE,0
comp_1406,2,1,1,0.5073997696253749,0.7139042250873705,3.444612788888889,0.4128403916005427,2,1,2,0.0,0.4083674478060448,0.21161118568026824,0.5295839730818891,0.5055271996111684,0.601397612081193,10.699041004992484,12740.061411712648,104.33841772272989,0.0,507.74905527820687,278.421477361954,FAMILY_FRIEND,0
comp_1407,1,0,0,0.06805436316623555,0.0,0.0,0.555804684632342,1,1,1,0.00831282712258248,0.0,0.032809379219023244,0.0,0.9834417619022799,1.0,8.52059755445215,22208.844514234726,78.83701921320632,0.0,306.6758163168316,394.9023401470606,ORGANIC_SINGLE,0
comp_1408,1,0,0,0.0,0.3225784981372275,0.0,1.0759848401034147,1,1,1,0.15335407262099154,0.0,0.0,0.13247965227064878,0.8362674007320905,0.9625327483752434,4.037362978912386,4705.513631992407,3.0043725678011697,0.0,417.8241455575271,445.8392207354041,ORGANIC_SINGLE,0
comp_1409,1,0,0,0.0,0.0,0.0,0.9975529332853075,1,1,1,0.0,0.12722849226024852,0.0006146469851670524,0.3091708946087372,0.9783336244059541,1.0,33.94179710242289,57402.46473114772,21.689218849199957,0.08506804254251556,224.14303833737574,215.930305740152,ORGANIC_SINGLE,0
comp_141,2,1,1,0.5432510698263431,0.6733176251892681,5.7070127225,0.3401944856823644,2,2,2,0.0,0.11338809051850916,0.0,0.0,0.46459313265355434,0.8835898543994416,24.143866391052548,25685.170726717333,30.366323937339658,0.7409877176785644,440.1224725903439,318.7866940923208,FAMILY_FRIEND,0
comp_1410,1,0,0,0.19611459521560176,0.1518828165026824,0.0,0.8801672312471364,1,1,1,0.0,0.0,0.024845177683656013,0.16411437783561897,1.0,0.893584150910252,11.470973007130226,8025.238679901349,31.31011090917472,0.00042326833592398554,209.1744041206856,265.49681717207636,ORGANIC_SINGLE,0
comp_1411,1,0,0,0.027077444669134056,0.2981596841635552,0.0,1.7386921086398672,1,1,1,0.10423888965493051,0.13623671541466653,0.24010648539362006,0.0,0.9346824422577602,0.9435357197470857,3.365776086917224,5067.535508425526,18.374033210143562,0.12907549063963142,334.3265964627224,321.1442673205814,ORGANIC_SINGLE,0
comp_1412,1,0,0,0.0,0.19060262621191257,0.0,0.7763884078401743,1,1,1,0.0,0.07349735604075155,0.0,0.0,1.0,1.0,3.5790614006295134,7904.584235670347,16.328381382380073,0.06346876490856139,387.61699238868596,425.77421252469264,ORGANIC_SINGLE,0
comp_1413,3,2,1,0.41937835895009345,0.9293828820172005,20.909269538611113,0.1199298745011181,3,3,3,0.0,0.0,0.027482038105249677,0.24711684999842792,0.3227088318679886,0.30137246961275277,9.566282197679971,17750.20188718158,37.48922605725791,0.48995038277111874,392.20967725141134,139.35154203884068,FAMILY_FRIEND,0
comp_1414,3,2,1,0.2773551757759227,0.8024806762204162,18.832125727777775,0.2806614838556836,3,2,3,0.0,0.4508342801485552,0.1944204304363893,0.8580413174870394,0.08206377903948375,0.03871351159875164,3.9177932654106025,4833.1657073026445,21.45010915463875,0.0,366.36221365117683,157.40493804714018,FAMILY_FRIEND,0
comp_1415,1,0,0,0.0,0.0,0.0,1.1094619777786419,1,1,1,0.1769095933860554,0.0,0.31746085781674305,0.0,0.9212694168783062,1.0,0.0,0.0,0.0,1.0,417.49980035162565,410.8138711822133,ORGANIC_SINGLE,0
comp_1416,1,0,0,0.0,0.0,0.0,0.8210060346729792,1,1,1,0.0,0.0,0.0,0.054397730024269876,0.8582603943349911,1.0,2.764916187168261,4368.081195953061,2.902296754478519,0.0,62.388297584587036,65.81457018573627,ORGANIC_SINGLE,0
comp_1417,1,0,0,0.11907074869319251,0.11211882212055636,0.0,0.7474463889741624,1,1,1,0.0,0.0,0.05281728917277032,0.0,0.7979476408482059,1.0,10.459460373108318,26164.39484132749,67.63578214599,0.03756296457650853,88.12355154194744,87.99280409074056,ORGANIC_SINGLE,0
comp_1418,1,0,0,0.048580191061702485,0.1541446279889302,0.0,0.8402283845152392,1,1,1,0.0,0.0,0.0,0.0,0.9619615756030119,0.9068541306630677,7.195241824232404,14171.662765068671,76.76828561836028,0.11067394462567831,368.0861189318179,369.48504123477557,ORGANIC_SINGLE,0
comp_1419,1,0,0,0.10628055370875154,0.02568241173774985,0.0,0.8973605562793838,1,1,1,0.0,0.14059020888132012,0.0,0.1724527599031334,1.0,0.7954881685845404,28.030789567431597,24178.32596582077,158.94615111128627,0.2053164946353174,119.90031768085521,140.9332577500844,ORGANIC_SINGLE,0
comp_142,1,0,0,0.0,0.0,0.0,0.9618165253465946,1,1,1,0.06070846213353356,0.0,0.0,0.0,0.8230648591505069,1.0,9.136854757743471,8491.66451610827,66.11718460137203,0.0,195.38933330045776,156.54991267679782,ORGANIC_SINGLE,0
comp_1420,1,0,0,0.08599388816575862,0.0,0.0,1.6745290299393527,1,1,1,0.0,0.0,0.0,0.0,0.6808303028029771,0.8328239602452603,3.5836229319782698,5766.521685804654,6.58418800031845,0.0,186.52529004528577,170.32655568895007,ORGANIC_SINGLE,0
comp_1421,1,0,0,0.22608276995772045,0.016034372854700475,0.0,0.615859987609837,1,1,1,0.0,0.0,0.0,0.0,0.9767631666219935,0.9965358801233228,2.03497238594966,552.9333199085977,24.929689012032426,0.0,282.30388479775127,267.2976514631428,ORGANIC_SINGLE,0
comp_1422,1,0,0,0.0,0.48304495628955635,0.0,1.038065279893575,1,1,1,0.09332886378916978,0.031274196548804006,0.0,0.027332110858006506,1.0,0.9324090801887179,19.79553035305781,26159.897238999765,242.88008824262005,0.0,74.21311931859815,58.318612138403374,ORGANIC_SINGLE,0
comp_1423,1,0,0,0.0,0.0,0.0,1.2580181905869625,1,1,1,0.0,0.0,0.0,0.11840243308237158,0.9079639714961119,1.0,3.5218778536318247,6018.700492074845,178.3726506457242,0.34861876341439835,270.72854151935906,233.59922750782678,ORGANIC_SINGLE,0
comp_1424,1,0,0,0.19473999645905757,0.0,0.0,1.266714970263848,1,1,1,0.06924481564491557,0.13797431449348513,0.026375327345930576,0.0,1.0,0.9256078297052212,19.355207589406614,31722.290722440077,68.73203066980145,0.022619034864689396,207.40925383553434,340.45003679629525,ORGANIC_SINGLE,0
comp_1425,1,0,0,0.013458586743938747,0.09921391617971714,0.0,0.9145860895110284,1,1,1,0.0,0.0,0.19609624174944618,0.0,0.9367259253937491,1.0,10.468179816335587,16651.795864101663,39.9722070640515,0.0,81.75049190591002,84.22739425164642,ORGANIC_SINGLE,0
comp_1426,1,0,0,0.0,0.1193483077677716,0.0,0.7665191060156155,1,1,1,0.0,0.0,0.0,0.0,1.0,0.849999132718096,8.885640401292868,6250.837317940215,209.41988603317358,0.0,456.9807761255654,451.57290938867646,ORGANIC_SINGLE,0
comp_1427,5,4,1,0.13063110838729666,0.823125396715681,182.9030623127778,0.030942622182831073,5,4,5,0.0,0.11933709155712532,0.0,0.6184174999569977,0.43449822684410977,0.5779861994129118,20.96829120858321,21082.854503840306,21.169970353396774,0.0,863.3121895121621,187.61643709326603,FAMILY_FRIEND,0
comp_1428,1,0,0,0.20813151206490196,0.0,0.0,1.2572888134982136,1,1,1,0.2977924459058766,0.005576864225528775,0.10924726435589331,0.0,0.9774456718481626,1.0,6.445709943079527,7034.601830991663,68.16907229921583,0.057272351647626944,214.27835516627053,231.29766737313335,ORGANIC_SINGLE,0
comp_1429,1,0,0,0.05588933808211297,0.0,0.0,0.957226325377958,1,1,1,0.0,0.0,0.12169861638636796,0.0,1.0,0.897069862748771,7.898026034820723,23561.215689606244,161.05618049907517,0.1991928052545951,75.19964201573654,70.2270194890122,ORGANIC_SINGLE,0
comp_143,6,5,1,0.46350258562566804,0.7350346763485148,451.9642109783333,0.011514147694112934,6,4,6,0.03902933887174866,0.37717193466975735,0.0,0.9303868685111888,0.0,0.009509502970223793,19.413702549976872,20363.16086280724,24.148696411662705,0.044521525707075515,1273.725617864579,187.93465350361095,FAMILY_FRIEND,0
comp_1430,1,0,0,0.1000995017610816,0.10244509197016138,0.0,1.59453453960178,1,1,1,0.0,0.2898158398206372,0.0,0.0,1.0,0.9672108716529567,5.339872279234281,16206.1130333775,73.77939610075413,0.019110045551802166,465.9302014457661,542.6582421182579,ORGANIC_SINGLE,0
comp_1431,1,0,0,0.039495321734699364,0.0,0.0,0.9161200270035804,1,1,1,0.025593881121162038,0.0,0.2992320565304475,0.0,0.7991215761888948,0.922112484200748,0.0,0.0,0.0,0.8164787379211957,341.69444723936806,415.06413040654155,ORGANIC_SINGLE,0
comp_1432,1,0,0,0.16729570984780426,0.0,0.0,0.9627488251895638,1,1,1,0.007949836699899597,0.005806452567626761,0.0,0.0,1.0,0.865071330811762,7.706113386597523,6354.309620826873,19.17274213504419,0.0,148.15543548865793,163.0966530366866,ORGANIC_SINGLE,0
comp_1433,1,0,0,0.0,0.0,0.0,1.6148010471763374,1,1,1,0.3053147262724318,0.21492859858769764,0.0,0.0,0.9046553278755958,1.0,42.913094441710456,42290.26339165679,44.000486116791414,0.0,103.13976360354546,113.70297309115863,ORGANIC_SINGLE,0
comp_1434,1,0,0,0.16959534696345532,0.0,0.0,1.0016843630223997,1,1,1,0.0,0.0,0.0,0.2799488320060623,1.0,1.0,40.64067325526476,59444.76642589373,119.83898283033729,0.0,320.3224884903007,359.6202875022628,ORGANIC_SINGLE,0
comp_1435,1,0,0,0.0,0.35587803348566255,0.0,1.0026638763556996,1,1,1,0.0,0.0,0.07353295736624088,0.03010779430167352,0.8231791377246416,0.8240622667615661,2.180759811215276,4408.289711232088,13.053864410408439,0.0,167.00187197573143,147.96679092293348,ORGANIC_SINGLE,0
comp_1436,1,0,0,0.0,0.1354560860861313,0.0,0.9207670529002766,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,8.94197790346807,12987.439389514891,120.9098543306381,0.0011009647853736735,119.73307866443209,135.24815763206303,ORGANIC_SINGLE,0
comp_1437,1,0,0,0.06220689592792154,0.0710994863946225,0.0,1.71672237728048,1,1,1,0.0,0.06164546676416161,0.3048830187110292,0.12734147888048566,1.0,0.999675842576443,1.1411043317731402,904.9938390087045,0.0,0.2616113251196915,243.2039785627086,402.16194326487766,ORGANIC_SINGLE,0
comp_1438,1,0,0,0.0,0.0,0.0,0.9840264233827432,1,1,1,0.1195139283971108,0.08012961673918216,0.0,0.20368624702568272,0.9116642023875279,1.0,6.948372388524453,33963.26436840809,91.14519749324266,0.0,274.43124756620904,372.4119155627797,ORGANIC_SINGLE,0
comp_1439,1,0,0,0.0,0.0,0.0,1.6411366195311232,1,1,1,0.1312605135260411,0.0,0.13288423802489446,0.0,0.8743439820515729,0.8917498633890273,2.3246735978303126,2704.0858744682982,6.268099365314562,0.0,351.94640297520084,341.26304264679,ORGANIC_SINGLE,0
comp_144,1,0,0,0.0,0.1668556605609736,0.0,1.3199457080813723,1,1,1,0.0,0.004253513682276226,0.15185554517701896,0.2246975147792051,0.8128926753816966,1.0,0.0,0.0,0.0,1.0,175.2880474812438,165.678902835517,ORGANIC_SINGLE,0
comp_1440,1,0,0,0.08212542838834457,0.001239717787342545,0.0,1.023240000365292,1,1,1,0.0,0.20113569167150347,0.26380452947597943,0.13249075146077352,0.9397423415780332,1.0,3.520940738574806,5682.897670306164,11.296659702330679,0.0,274.6685265357207,226.07671075692392,ORGANIC_SINGLE,0
comp_1441,9,8,1,0.15803863243435962,0.9872292225802374,2.9105555555555553,4.359042281029589,2,3,2,0.7210103132752026,0.802610469456466,0.5781577087212976,0.955687968476631,0.6234757480203243,0.8722940191322084,0.7033366105674018,572.1211011494622,0.5741966126337102,1.0,2881.4723130857656,284.7779014698736,FRAUD_RING,1
comp_1442,1,0,0,0.012380834808969994,0.05088960225296066,0.0,0.8187879882042012,1,1,1,0.22257982046022295,0.0,0.2508484304979931,0.0,0.982055879510581,0.9220044883417677,36.17276243719301,54638.02304177139,67.5874074658834,0.030226804112270175,499.4840960123621,426.41230047603784,ORGANIC_SINGLE,0
comp_1443,1,0,0,0.11461598085480984,0.02323620865693015,0.0,1.976856818843421,1,1,1,0.0,0.0,0.00773444509641657,0.026327685597558152,1.0,1.0,3.6035044868874726,1485.7342916373727,34.22844983397798,0.14593423116589602,391.131597731389,461.10620381619117,ORGANIC_SINGLE,0
comp_1444,2,1,1,0.3566978312393596,0.10634998132363238,9.38554457888889,0.16405895200181805,1,1,2,0.58426028304254,0.513467218452543,0.0,0.7188746677039541,0.7072427880492365,0.9805105846300962,1.789395496424812,2894.471906402075,8.09379813980414,0.09399539399493571,496.32550466600816,226.01744493200184,FAMILY_FRIEND,0
comp_1445,1,0,0,0.0,0.1480389448656173,0.0,1.131788444775907,1,1,1,0.0,0.11167250410524915,0.0,0.0,0.9517680779136675,1.0,46.545973826003106,71025.01586370212,60.13999015644448,0.0,93.22377655337468,96.24241942615531,ORGANIC_SINGLE,0
comp_1446,1,0,0,0.25999982270919797,0.28500203232633275,0.0,1.3940288423163358,1,1,1,0.16645874344660389,0.0,0.0,0.36629555852054846,1.0,0.9688142737551869,0.0,0.0,2.930502558805987,1.0,53.319343147074925,60.31694903640457,ORGANIC_SINGLE,0
comp_1447,1,0,0,0.0,0.015602510081235182,0.0,1.123132628519156,1,1,1,0.0,0.0,0.0,0.0069023902473243845,1.0,0.8273302187351038,9.044793500782566,12832.670725364249,96.3667896846466,0.0,311.59838629234366,435.5785395874203,ORGANIC_SINGLE,0
comp_1448,1,0,0,0.20425268368431249,0.0,0.0,1.5417338320611829,1,1,1,0.0,0.0,0.0,0.0,1.0,0.8259863500428659,0.0,0.0,0.0,0.9598241502003784,112.6532387049524,136.03581843482837,ORGANIC_SINGLE,0
comp_1449,1,0,0,0.0,0.03855263320460837,0.0,1.6684847832736167,1,1,1,0.0,0.0,0.08553243689786463,0.09059561927101531,1.0,0.8963560241520082,1.2171056443682613,2624.809913846331,42.19302695355628,0.0,279.0302247640712,247.3107293844085,ORGANIC_SINGLE,0
comp_145,3,2,1,0.4171508505544591,0.6297607496798503,137.80682835333334,0.014735038401342663,3,3,3,0.0,0.0,0.015433955711833161,0.7092225645750183,0.34987810386029083,0.42806461292044534,30.86770890279447,41092.95164082457,64.18344098006156,0.031621779432641266,858.2439173389225,346.3297364727543,FAMILY_FRIEND,0
comp_1450,1,0,0,0.037703927015271976,0.0,0.0,0.899103193579052,1,1,1,0.22173426608737892,0.0,0.0,0.12933807704066042,1.0,1.0,10.392331173234153,27778.176750316587,38.4710419024638,0.12662117416953142,575.2712586051218,436.51030026239306,ORGANIC_SINGLE,0
comp_1451,1,0,0,0.0,0.0,0.0,1.2091536601398527,1,1,1,0.1312925897424094,0.07013341935429089,0.0,0.0,0.991673787785471,1.0,1.3731746122857889,2645.619220687265,1.7451371817334747,0.002265981921056791,52.654504171162095,69.04189702814104,ORGANIC_SINGLE,0
comp_1452,1,0,0,0.01787238766788079,0.002260410287740427,0.0,1.0657506995153785,1,1,1,0.0,0.0,0.3653394992313428,0.20508683684804715,0.9416974017439793,1.0,1.092714040487735,503.45877033006525,1.0938484636247954,0.18311592919734715,347.33680471671954,394.17011036786556,ORGANIC_SINGLE,0
comp_1453,9,8,1,0.2642159700082622,1.0,1.5416666666666667,5.445413231883483,1,1,2,0.7496613096562079,0.814358853903449,0.8429105863274623,0.7948941738999538,0.6543989963062913,1.0,0.492227004508792,986.7135119056089,0.23327070905950253,0.6026523850064196,2002.0355996043872,306.59845573313146,FRAUD_RING,1
comp_1454,1,0,0,0.0,0.0,0.0,1.1648322418467596,1,1,1,0.0,0.0,0.0,0.01673924440386553,1.0,0.8375294148738717,2.8110085201524164,5923.016340296283,4.189847053611061,0.0,276.37408390216683,246.88532412955638,ORGANIC_SINGLE,0
comp_1455,1,0,0,0.0,0.0,0.0,0.7562714595558322,1,1,1,0.0,0.0,0.27320073579328213,0.0,1.0,1.0,9.2454697753748,8145.361914698894,12.260959074302528,0.07024247541333876,343.1195204367034,280.0445949660583,ORGANIC_SINGLE,0
comp_1456,1,0,0,0.1376486141932104,0.0072434813960671985,0.0,0.8297570904725444,1,1,1,0.0,0.10677014562502436,0.0,0.0,1.0,1.0,1.1409215462135862,2478.8806561961283,12.591351192816141,0.0,276.6057789253016,276.23370114978667,ORGANIC_SINGLE,0
comp_1457,1,0,0,0.0,0.07893790786191905,0.0,1.5185804222405834,1,1,1,0.0,0.0,0.0,0.028423214451346053,1.0,0.8995320933826466,2.4873756390631763,3786.4979761991685,10.98996202390979,0.1302542550787617,152.4688729272705,158.5349209717426,ORGANIC_SINGLE,0
comp_1458,1,0,0,0.0,0.314944504573259,0.0,1.116542773687104,1,1,1,0.0,0.06562483068043731,0.0,0.0,1.0,0.907875418863971,21.920650998007623,40219.35870033082,89.82314873723338,0.0,394.1073999638658,418.7250519673754,ORGANIC_SINGLE,0
comp_1459,1,0,0,0.0,0.10677967815697689,0.0,1.6475108619581589,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,23.922017740639014,54152.79057060793,165.3952501111131,0.0,262.2780606858762,296.48617697520103,ORGANIC_SINGLE,0
comp_146,1,0,0,0.0,0.10966032144248153,0.0,0.4688528197043273,1,1,1,0.0,0.009841989098195801,0.11990880271127971,0.0,1.0,1.0,5.241556119187633,6513.726369963506,18.23217839946502,0.1580479936798634,371.6991709139147,368.11163924797467,ORGANIC_SINGLE,0
comp_1460,1,0,0,0.0,0.0,0.0,0.671955440582666,1,1,1,0.0,0.0,0.0962875931385335,0.0366432993158054,1.0,0.9125926583367259,0.0,0.0,0.0,0.694597419800784,93.81596703092512,76.65400274577306,ORGANIC_SINGLE,0
comp_1461,1,0,0,0.0,0.26081054104803714,0.0,0.6391227794182158,1,1,1,0.2064899260485084,0.0,0.0,0.11945250119337177,1.0,0.9873237656944053,42.91427548536325,31354.113886594783,99.80221752455746,0.07258111089011374,139.62852658755037,151.94409448057192,ORGANIC_SINGLE,0
